clas435;The Ancient Novel
clas445;Greek and Roman Religion
clas490;Supervised Study
clas495;Senior Essay
clas496;Special Topics
clas510;Interdisciplinary Seminar in Classics
clas520;Seminar
clas525;Proseminar
clas540;Topics in Greek and Latin Literary History
clas700;Master's Thesis
clas800;Doctoral Dissertation
clit200;Introduction to Literature
clit210;Literature and Science
clit230;Introduction to Folklore Studies
clit240;Writing in Comparative Literature
clit250;Introduction to Comparative Literature: Literature and Culture
clit251;Introduction to Comparative Literature: Themes
clit252;Introduction to Comparative Literature: Genres
clit270;Perspectives on Film: Introduction
clit271;Perspectives on Film: Great Directors
clit272;Perspectives on Film: Genre
clit300;Introduction to Comparative Literature: Forms. Genres. History
clit301;Theory of Film: Analysis
clit302;Theory of Film: Critical Concepts
clit303;Theory of Film: Genre
clit310;History of Film: 1895-1929
clit311;History of Film: 1930-1959
clit312;History of Film: 1960 - 1988
clit313;History of Film: 1989-Present
clit315;National Cinemas
clit320;Studies in European Literature
clit321;Studies in Literature of the Americas
clit322;Studies in Asian and Western Literatures
clit323;Studies in the Literature of Emerging Nations
clit330;The European Fairy Tale
clit331;Folk Narrative
clit334;Immigrant and Ethnic Folklore
clit350;Themes in World Literature: Parents and Children
clit352;Themes in World Literature: Death and Transfiguration
clit357;Literature and Film
clit360;Topics in Ancient and Medieval Literature
clit361;Topics in Early Modern Literature
clit362;Topics in Modern Literature
clit371;Literature and the Visual Arts
clit375;Images of Women in Literature
clit376;Violence. Myth. and Memory
clit396;Special Studies in Comparative Literature
clit397;Special Topics in Cinema Studies
clit400;Introduction to Theory and Criticism
clit410;Studies in Literary History
clit421;Studies in Connections: Literature and Other Disciplines
clit422;Studies in Genre
clit424;The Epic Tradition
clit430;Readings in Folklore
clit431;The Northern European Ballad
clit432;Technology and Culture in the Making of Contemporary Empires
clit441;Literature and the Holocaust
clit474;Scandinavian Auteurs
clit490;Directed Study or Research
clit491;Internship
clit493;Comparative Literature Honors Seminar
clit495;Honors Thesis
clit496;Special Studies in Comparative Literature
clit497;Special Topics in Cinema Studies
clit500;The Theory of Literature I: The Literary Text
clit501;The Theory of Literature II: History of Literature
clit502;The Theory of Literature III: Special Topics
clit507;History of Literary Criticism and Theory I
clit508;History of Literary Criticism and Theory II
clit509;History of Literary Criticism and Theory III
clit510;History of Literary Criticism and Theory IV
clit511;Literary Translation
clit516;Colloquium in Criticism
clit517;Colloquium in Folklore
clit518;Colloquium in Medieval Studies
clit520;Methods and Issues in Cinema and Media Studies
clit530;Cultural Criticism and Ideology Critique I
clit535;Cultural Criticism and Ideology Critique II
clit545;Medieval Studies
clit546;Studies in Renaissance and Baroque
clit547;Studies in Eighteenth-Century Literature
clit548;Studies in Nineteenth-Century Literature
clit549;Twentieth-Century Literature
clit570;The Novel: Theory and Practice
clit571;The Lyric: Theory and Practice
clit572;The Epic: Theory and Practice
clit573;The Drama: Theory and Practice
clit574;Scandinavian Auteurs
clit576;Seminar in East-West Literary Relations
clit590;Master of Arts Essay
clit596;Special Studies in Comparative Literature
clit599;Special Seminar or Conference
clit600;Independent Study or Research
clit700;Master's Thesis
clit800;Doctoral Dissertation
clli501;Comparative Phonology of Greek and Latin
clli503;History of the Greek Language
clli505;History of the Latin Language
clli506;Italic Dialects
clli508;Greek Dialects
cm250;Construction and Culture
cm301;Construction Communications
cm310;Introduction to the Construction Industry
cm311;Construction Documents
cm312;Construction Accounting
cm313;Construction Methods and Materials I
cm320;Construction Contract Documents
cm321;Mechanical Systems in Buildings
cm322;Electrical Systems in Buildings
cm323;Construction Methods and Materials II
cm331;Construction Estimating I
cm332;Construction Equipment Management
cm333;Construction Safety
cm334;Construction Surveying
cm340;Sustainable Building Design and Construction Practices
cm404;Integrated Design/Build Studio
cm410;Construction Estimating II
cm411;Project Planning and Control
cm412;Construction Practice
cm413;Competitive Business Presentations
cm414;Virtual Construction
cm415;Heavy Construction Practices
cm420;Temporary Structures
cm421;Project Management I
cm422;Computer Applications in Construction
cm423;Construction Law
cm425;Concrete Technology
cm430;Building Code and Environmental Regulations
cm431;Project Management II
cm432;Soils and Foundations
cm433;Construction Labor Relations
cm450;Construction Project Management
cm481;Facility Life Cycle 1: Planning
cm482;Facility Life Cycle 2: Design and Construction
cm483;Facility Life Cycle 3: Relocation and Operational Issues
cm485;Facility Management Studio
cm498;Special Topics
cm499;Undergraduate Research
cm500;Design and Construction Law
cm505;Advanced Integrated Computer Applications
cm510;Advanced Construction Techniques
cm515;Innovative Project Management Concepts
cm518;Lean Construction
cm520;Construction Procurement Systems
cm525;Cost Analysis and Management
cm530;Project Economics and Risk Analysis
cm535;Research Methods in Construction
cm540;Sustainable Construction
cm545;Real Estate Development
cm550;Residential Project Development
cm555;Construction Firm Management
cm560;Design-Build Project Management
cm565;Managing International Projects
cm570;Facilities Management
cm575;Leadership in Construction
cm580;Temporary Structures
cm582;Heavy Construction Estimating
cm584;Marine Construction
cm586;Utility Systems Construction
cm588;Construction Operations and Productivity
cm590;Research Methods in Construction Engineering
cm598;Special Topics
cm600;Independent Study or Research
cm700;Master's Thesis
cmed407;Principles of Animal Experimentation: The Mouse
cmed499;Undergraduate Laboratory Research
cmed512;Introduction to the Anatomical Analysis of Animal Disease
cmed514;Comparative Pathology Conference
cmed516;Current Literature in Laboratory Animal Medicine
cmed518;Clinical Conference Seminar
cmed520;Biology of Laboratory Animals
cmed521;Biology of Laboratory Animals
cmed530;Diseases of Laboratory Animals
cmed531;Diseases of Laboratory Animals
cmed540;Animal Models
cmed590;Selected Topics in Animal Medicine
cmed592;Comparative Pathology for the Scientist
cmed600;Independent Study or Research
cmed601;Internship Rotation - Laboratory Animal Medicine
cmed700;Master's Thesis
com201;Introduction to Communication I
com202;Introduction to Communication II
com210;Introductory Communication Topics
com220;Introduction to Public Speaking
com233;Introduction to Language and Society
com238;Rhetoric and Popular Culture
com270;Interpersonal Communication
com289;Communication and Difference
com300;Basic Concepts of New Media
com301;Navigating Information Networks for Mass Media
com302;The Cultural Impact of Information Technology
com304;The Press and Politics in the United States
com305;The Politics of Mass Communication in America
com306;Media. Society. and Political Identity
com320;Advanced Public Speaking
com321;Communications in International Relations
com322;Global Communication
com329;Rhetoric of Social and Political Movements
com331;The Rhetorical Tradition in Western Thought
com332;History of Rhetoric
com333;Contemporary Rhetorical Theory
com334;Essentials of Argument
com339;The Business of Media in the Digital Age
com340;History of Mass Communication
com342;Media Structure
com343;Effects of Mass Communication
com351;Interviewing Principles and Practices
com359;Writing for Mass Media
com360;Introductory Multimedia Journalism
com361;Advanced Multimedia Journalism
com362;Community Journalism: News Lab
com363;Entrepreneurial Journalism Practicum
com373;Communication in Small Groups
com374;Perspectives on Language
com375;Communication Ethics
com376;Nonverbal Communication
com382;Social Scientific Approaches to Communication Research
com389;Race. Gender. and Sexuality in the Media
com395;Communication Internship
com401;Telecommunication Policy and Convergent Media
com407;Communication Technology and Politics
com411;Political Communication Seminar
com414;Mass Media and Public Opinion
com417;Political Deliberation
com418;Communications and the Environment
com420;Comparative Media Systems
com423;Communication and Social Change
com425;European Media Systems
com426;International Media Images
com428;The Media and Peace
com431;Rhetorical Criticism
com435;Historic American Public Address
com436;Contemporary American Public Address
com440;Mass Media Law
com441;United States Media History
com442;History of Media Technology and Regulation
com443;Indigenous Film. Sovereign Visions
com444;Public Relations and Society
com445;Journalism and Literature
com451;Mass Media and Culture
com452;Crisis Communications
com458;Reporting Global Health
com459;Narrative Journalism
com460;Special Reporting Topics
com461;Computer-Assisted Journalism
com463;Copy Editing and Design
com464;Opinion Writing
com465;Legislative Reporting
com466;Digital Journalism
com467;Feature Writing
com468;Journalism Ethics
com469;Intellectual Foundations of American Journalism
com470;Discourse: Analyzing Talk and Texts
com471;Persuasion
com472;Empirical Approaches to Interpersonal Communication
com473;Discussion Leadership
com474;Communication. Conflict. and Cooperation
com475;Organizational Communication
com478;Intercultural Communication
com480;Communication in Adolescent Environments
com482;Interpersonal Media
com484;Cultural Codes in Communication
com485;Fieldwork in Communication Studies
com486;Communication and Culture in Rome: Study Abroad
com488;Race. Gender. and Power in Asian American Media
com489;Black Cultural Studies
com490;Representing Beyond the Binaries: Mixing Race. Gender. and Sexuality in the Media
com491;Publication Design
com492;Re-Conceptualizing Communication and Difference Abroad
com494;Careers in Communication
com495;Special Topics in Communication
com496;Honors Seminar
com497;Honors Thesis
com498;Independent Research
com499;Directed Research
com500;Communication Theory Development
com501;Methods of Inquiry
com502;Communication Scholarship and Public Life
com507;Interdisciplinary Communication Theory
com509;Collaboration and Scholarship
com511;Content Analysis
com512;Critical. Social. and Practice-Based Approaches
com513;Fieldwork Research Methods
com514;Critical Discourse Analysis
com515;Rhetorical Criticism
com516;Descriptive and Analytic Communication Research Methods
com517;Survey Research
com518;Cultural Studies Methods
com519;Visual Cultural Studies Methods
com520;Statistical Methods in Communication
com521;Advanced Statistical Methods in Communication
com527;Global Communication Research Methods
com528;Designing Internet Research
com529;Research Strategy and Business Practice
com530;Philosophical Issues in Rhetorical and Communication Theory
com531;Rhetoric in Society
com532;Classical Rhetoric
com534;Studies in Contemporary Rhetoric
com535;Critical Theory Applications in Communication
com538;Theories and Criticism of Communication Technologies
com539;Theories of Technology and Society
com540;The Rhetoric of Science
com542;Readings in Communication History
com543;Research Seminar in Historic and Contemporary Communication
com545;Development of Mass Communication
com546;Narratives and Networks in Digital Media
com547;Telecommunications Policy and Convergent Media
com548;Economics of Digital Communication
com549;Mass Communication Process and Effects
com550;European Union Information Society Policy
com551;Political Communication
com552;Social Construction of News
com553;Public Opinion and Communication
com554;Discourse and the Politics of Resistance
com555;Political Deliberation
com556;Political Communication Research Practicum: Community. Communication. and Civic Engagement
com557;Government and Mass Communication
com558;Law and Policy
com559;Media and Foreign Policy
com561;Regional Communication Systems
com562;International Communication Systems
com563;Black Cultural Studies
com564;Media. Myth. and Ritual
com565;Mass Media Structure
com566;Discourse and Sex/uality
com567;Gender. Race. and Communication
com568;Mobile Communication and Digital Media
com569;Communication Strategies in Virtual Worlds and Games
com570;Organizational Communication
com571;Theories of Technology and Society
com576;Interpersonal Communication
com577;Communication in Small Groups
com578;Intercultural Communications
com580;Nonverbal Communication
com581;Social Production and Distribution of Digital Content
com582;Communication Education Research
com583;Multimedia Storytelling
com584;Ways of Speaking
com585;Strategic Digital Platform Fundaments
com586;Advanced Content Creation. Curation. and Optimization
com587;Business Fundamentals in Digital Communications
com588;Digital Media Branding and Marketing
